330	Q0	683	7	0.5687071681022644	BM25
330	Q0	408	8	0.45645657181739807	BM25
330	Q0	1004	9	0.4523487389087677	BM25
336	Q0	79	0	0.7020642757415771	BM25
336	Q0	156	1	0.693514883518219	BM25
336	Q0	834	2	0.6579936742782593	BM25
336	Q0	341	3	0.654283881187439	BM25
336	Q0	825	4	0.6457602977752686	BM25
336	Q0	16	5	0.6436396837234497	BM25
336	Q0	1019	6	0.6339192986488342	BM25
336	Q0	157	7	0.6192400455474854	BM25
336	Q0	121	8	0.6087188720703125	BM25
336	Q0	164	9	0.5997180938720703	BM25
337	Q0	1170	0	0.616183876991272	BM25
337	Q0	575	1	0.6092326641082764	BM25
337	Q0	603	2	0.6020867228507996	BM25
337	Q0	470	3	0.5803062915802002	BM25
337	Q0	424	4	0.5728124976158142	BM25
337	Q0	753	5	0.5326704382896423	BM25
337	Q0	1151	6	0.526320219039917	BM25
337	Q0	743	7	0.41222572326660156	BM25
337	Q0	269	8	0.39371198415756226	BM25
337	Q0	768	9	0.37880074977874756	BM25
342	Q0	664	0	0.6883857250213623	BM25
342	Q0	469	1	0.6671130657196045	BM25
342	Q0	824	2	0.6641861200332642	BM25
342	Q0	806	3	0.6581120491027832	BM25
342	Q0	1151	4	0.6050378084182739	BM25
342	Q0	1016	5	0.5977147817611694	BM25
342	Q0	430	6	0.5921282172203064	BM25
342	Q0	689	7	0.5791757106781006	BM25
342	Q0	1059	8	0.5772006511688232	BM25
342	Q0	878	9	0.5601897239685059	BM25
352	Q0	867	0	0.6938927173614502	BM25
352	Q0	1045	1	0.6800518035888672	BM25
352	Q0	1044	2	0.6628736257553101	BM25
352	Q0	1047	3	0.6595315933227539	BM25
352	Q0	1046	4	0.6346513628959656	BM25
352	Q0	1148	5	0.6286063194274902	BM25
352	Q0	1126	6	0.6075586080551147	BM25
352	Q0	827	7	0.6070210337638855	BM25
352	Q0	29	8	0.5305607914924622	BM25
352	Q0	968	9	0.52146977186203	BM25
360	Q0	387	0	0.6574796438217163	BM25
360	Q0	415	1	0.6566401720046997	BM25
360	Q0	739	2	0.6499035358428955	BM25
360	Q0	474	3	0.5998212099075317	BM25
360	Q0	459	4	0.5980852842330933	BM25
360	Q0	657	5	0.5823505520820618	BM25
360	Q0	261	6	0.5804626941680908	BM25
360	Q0	846	7	0.5486646890640259	BM25
360	Q0	690	8	0.5268500447273254	BM25
360	Q0	1014	9	0.5038274526596069	BM25
384	Q0	374	0	0.7319356203079224	BM25
384	Q0	542	1	0.7135592699050903	BM25
384	Q0	1036	2	0.6882340312004089	BM25
384	Q0	378	3	0.6859136819839478	BM25
384	Q0	82	4	0.6786410808563232	BM25
384	Q0	556	5	0.6752952337265015	BM25
384	Q0	189	6	0.6733310222625732	BM25
384	Q0	70	7	0.6623966693878174	BM25
384	Q0	715	8	0.6525450348854065	BM25
384	Q0	908	9	0.6460551023483276	BM25
386	Q0	438	0	0.6394423842430115	BM25
386	Q0	322	1	0.5829082727432251	BM25
386	Q0	101	2	0.5497326850891113	BM25
386	Q0	822	3	0.5305007100105286	BM25
386	Q0	814	4	0.529112696647644	BM25
386	Q0	37	5	0.5284332036972046	BM25
386	Q0	318	6	0.52350252866745	BM25
386	Q0	275	7	0.5186593532562256	BM25
386	Q0	714	8	0.4973686933517456	BM25
386	Q0	1256	9	0.4860128164291382	BM25
397	Q0	585	0	0.621833324432373	BM25
397	Q0	474	1	0.5891463160514832	BM25
397	Q0	333	2	0.587853729724884	BM25
397	Q0	568	3	0.5424285531044006	BM25
397	Q0	258	4	0.4132359027862549	BM25
397	Q0	477	5	0.4065200686454773	BM25
397	Q0	723	6	0.39961349964141846	BM25
397	Q0	575	7	0.3820649981498718	BM25
397	Q0	768	8	0.37223970890045166	BM25
397	Q0	1045	9	0.3620097041130066	BM25
419	Q0	150	0	0.6519991755485535	BM25
419	Q0	1095	1	0.6296252012252808	BM25
419	Q0	405	2	0.5951994061470032	BM25
419	Q0	907	3	0.5943167209625244	BM25
419	Q0	127	4	0.5832500457763672	BM25
419	Q0	233	5	0.5798766016960144	BM25
419	Q0	223	6	0.5764874815940857	BM25
419	Q0	133	7	0.571035623550415	BM25
419	Q0	110	8	0.5707014799118042	BM25
419	Q0	214	9	0.5615487694740295	BM25
424	Q0	223	0	0.6344290375709534	BM25
424	Q0	1020	1	0.6119303107261658	BM25
424	Q0	1095	2	0.5843704342842102	BM25
424	Q0	581	3	0.576245903968811	BM25
424	Q0	405	4	0.5741873979568481	BM25
424	Q0	907	5	0.5669736862182617	BM25
424	Q0	127	6	0.5093145966529846	BM25
424	Q0	110	7	0.48835644125938416	BM25
424	Q0	296	8	0.45201364159584045	BM25
424	Q0	580	9	0.42142951488494873	BM25
428	Q0	775	0	0.6176292300224304	BM25
428	Q0	568	1	0.613239049911499	BM25
428	Q0	723	2	0.6126779317855835	BM25
428	Q0	679	3	0.6097668409347534	BM25
428	Q0	1162	4	0.5877646803855896	BM25
428	Q0	784	5	0.5868675112724304	BM25
428	Q0	297	6	0.5631211996078491	BM25
428	Q0	56	7	0.5499907732009888	BM25
428	Q0	1241	8	0.532340407371521	BM25
428	Q0	585	9	0.5269769430160522	BM25
